,State,Year,Quater,District,Transaction_count,Transaction_amount
398,andhra-pradesh,2022,4,520002.0,5685286,14883019280.330645
399,andhra-pradesh,2022,4,516001.0,5545373,13027211098.677938
400,arunachal-pradesh,2018,1,791110.0,4253,8605127.65004581
401,arunachal-pradesh,2018,1,791111.0,4207,9841038.91880148
402,arunachal-pradesh,2018,1,791102.0,3286,5671981.37541513
403,arunachal-pradesh,2018,1,790116.0,2704,4457038.562331891
404,arunachal-pradesh,2018,1,790104.0,2114,4578762.301169472
405,arunachal-pradesh,2018,1,791109.0,2112,3137887.500695069
406,arunachal-pradesh,2018,1,792131.0,2097,3667031.7501450847
407,arunachal-pradesh,2018,1,791001.0,2041,5020173.997662732
408,arunachal-pradesh,2018,1,791113.0,1955,6492923.793813149
409,arunachal-pradesh,2018,1,792001.0,1865,2638135.148973316
410,arunachal-pradesh,2018,2,791110.0,7878,19894634.32236063
411,arunachal-pradesh,2018,2,791111.0,7239,20302894.32407169
412,arunachal-pradesh,2018,2,791102.0,6046,11116134.49169656
413,arunachal-pradesh,2018,2,790116.0,4689,11109804.760347228
414,arunachal-pradesh,2018,2,790104.0,4436,10757634.641186869
415,arunachal-pradesh,2018,2,792131.0,4342,9787595.363164986
416,arunachal-pradesh,2018,2,791113.0,4159,10355129.796387024
417,arunachal-pradesh,2018,2,792103.0,3885,10332844.69067034
418,arunachal-pradesh,2018,2,792102.0,3638,13733030.966675911
419,arunachal-pradesh,2018,2,791109.0,3486,8901023.6818946
420,arunachal-pradesh,2018,3,791110.0,13489,28577947.49498452
421,arunachal-pradesh,2018,3,791111.0,10508,33766761.060124576
422,arunachal-pradesh,2018,3,791102.0,9777,18868814.474471845
423,arunachal-pradesh,2018,3,791109.0,8636,14623073.028337255
424,arunachal-pradesh,2018,3,790116.0,6870,19935455.777625345
425,arunachal-pradesh,2018,3,792103.0,6672,16204421.801473193
426,arunachal-pradesh,2018,3,790104.0,6434,18213474.58274301
427,arunachal-pradesh,2018,3,792001.0,6307,16330131.581704907
428,arunachal-pradesh,2018,3,791113.0,6191,14657152.42532165
429,arunachal-pradesh,2018,3,792102.0,5120,16131802.077896371
430,arunachal-pradesh,2018,4,791110.0,18305,50770919.03443284
431,arunachal-pradesh,2018,4,791111.0,14891,50578761.54109968
432,arunachal-pradesh,2018,4,791102.0,11990,28553763.558065224
433,arunachal-pradesh,2018,4,790116.0,10791,42561249.91245334
434,arunachal-pradesh,2018,4,792103.0,8743,23841863.530102827
435,arunachal-pradesh,2018,4,790104.0,8727,28710303.16545996
436,arunachal-pradesh,2018,4,791113.0,8156,19785304.795617044
437,arunachal-pradesh,2018,4,791109.0,7660,17851253.026180793
438,arunachal-pradesh,2018,4,792001.0,7520,18988989.141452394
439,arunachal-pradesh,2018,4,792102.0,6597,21188725.096378893
440,arunachal-pradesh,2019,1,791110.0,21769,56305175.15742187
441,arunachal-pradesh,2019,1,791111.0,18706,57464660.98623066
442,arunachal-pradesh,2019,1,791102.0,14504,35128890.140528455
443,arunachal-pradesh,2019,1,790116.0,13724,44410163.52148189
444,arunachal-pradesh,2019,1,791109.0,11691,24669479.821121182
445,arunachal-pradesh,2019,1,791113.0,10893,28900698.04714023
446,arunachal-pradesh,2019,1,790104.0,10231,29899156.53443486
447,arunachal-pradesh,2019,1,792103.0,10190,28841570.71793741
448,arunachal-pradesh,2019,1,792001.0,9575,24797020.73668881
449,arunachal-pradesh,2019,1,790101.0,9149,26500818.398213305
450,arunachal-pradesh,2019,2,791110.0,28827,80501052.65730712
451,arunachal-pradesh,2019,2,791111.0,24040,77741634.13628484
452,arunachal-pradesh,2019,2,791102.0,14906,38658949.40199398
453,arunachal-pradesh,2019,2,790116.0,13929,48120977.088281885
454,arunachal-pradesh,2019,2,791113.0,12970,37636424.899820864
455,arunachal-pradesh,2019,2,790104.0,12562,43392107.20887756
456,arunachal-pradesh,2019,2,791109.0,12214,28228154.97606074
457,arunachal-pradesh,2019,2,792001.0,11232,29778429.81452021
458,arunachal-pradesh,2019,2,792103.0,11076,30442992.654754497
459,arunachal-pradesh,2019,2,790101.0,10926,36302058.29929494
460,arunachal-pradesh,2019,3,791110.0,38560,104152420.6903958
461,arunachal-pradesh,2019,3,791111.0,32844,92522169.403638
462,arunachal-pradesh,2019,3,791102.0,20744,50221808.10965951
463,arunachal-pradesh,2019,3,791113.0,19591,49174022.06411387
464,arunachal-pradesh,2019,3,790116.0,19201,53454221.51239009
465,arunachal-pradesh,2019,3,790104.0,18759,57742402.565546624
466,arunachal-pradesh,2019,3,792103.0,17253,38310432.22806125
467,arunachal-pradesh,2019,3,790101.0,15882,43198540.62981644
468,arunachal-pradesh,2019,3,792001.0,15645,35020210.50538105
469,arunachal-pradesh,2019,3,791109.0,14867,29287244.191191506
470,arunachal-pradesh,2019,4,791110.0,46210,135166318.9010012
471,arunachal-pradesh,2019,4,791111.0,38960,109780309.4691897
472,arunachal-pradesh,2019,4,791113.0,25720,67044021.64216873
473,arunachal-pradesh,2019,4,791102.0,25493,64172690.7885124
474,arunachal-pradesh,2019,4,790104.0,23418,71137191.35286346
475,arunachal-pradesh,2019,4,792103.0,22297,45950095.40587128
476,arunachal-pradesh,2019,4,790101.0,22263,69716144.70739502
477,arunachal-pradesh,2019,4,790116.0,21777,62382535.12190032
478,arunachal-pradesh,2019,4,792001.0,18262,41638209.32032033
479,arunachal-pradesh,2019,4,791109.0,17833,33159442.66344304
480,arunachal-pradesh,2020,1,791110.0,53858,134164730.89583132
481,arunachal-pradesh,2020,1,791111.0,44651,118592432.50755888
482,arunachal-pradesh,2020,1,791113.0,40087,114373417.73145652
483,arunachal-pradesh,2020,1,791102.0,30846,73201195.2353644
484,arunachal-pradesh,2020,1,792103.0,27462,65003236.302331895
485,arunachal-pradesh,2020,1,790116.0,25027,68279455.36544603
486,arunachal-pradesh,2020,1,790104.0,24414,66277727.27349471
487,arunachal-pradesh,2020,1,792001.0,23370,55255805.31059417
488,arunachal-pradesh,2020,1,791001.0,22588,54519489.86110417
489,arunachal-pradesh,2020,1,791109.0,22374,43679801.42383069
490,arunachal-pradesh,2020,2,791110.0,66660,161486745.43774873
491,arunachal-pradesh,2020,2,791111.0,58840,143307742.43547845
492,arunachal-pradesh,2020,2,791102.0,50996,97581020.8441248
493,arunachal-pradesh,2020,2,791113.0,49710,128006452.94220668
494,arunachal-pradesh,2020,2,792103.0,39797,83935770.26695053
495,arunachal-pradesh,2020,2,791001.0,38760,84597533.513517
496,arunachal-pradesh,2020,2,790104.0,34466,94485243.39779145
497,arunachal-pradesh,2020,2,792001.0,33392,72498626.74427575
498,arunachal-pradesh,2020,2,790116.0,28051,69882584.56823947
499,arunachal-pradesh,2020,2,790101.0,27329,80597964.5697464
500,arunachal-pradesh,2020,3,791113.0,85276,286434881.1365983
501,arunachal-pradesh,2020,3,791110.0,83578,224119989.3692662
502,arunachal-pradesh,2020,3,791111.0,73373,201615153.4917813
503,arunachal-pradesh,2020,3,791102.0,59485,147103673.02159554
504,arunachal-pradesh,2020,3,792103.0,43165,97856482.63015749
505,arunachal-pradesh,2020,3,790104.0,42704,140524891.73905784
506,arunachal-pradesh,2020,3,792001.0,40143,98429547.73142856
507,arunachal-pradesh,2020,3,791001.0,39931,105026195.69865744
508,arunachal-pradesh,2020,3,790116.0,34849,106829704.0258026
509,arunachal-pradesh,2020,3,790101.0,31126,106324283.79932617
510,arunachal-pradesh,2020,4,791110.0,115682,355243299.6070616
511,arunachal-pradesh,2020,4,791113.0,100879,340893583.5488197
512,arunachal-pradesh,2020,4,791111.0,96702,282834295.4196955
513,arunachal-pradesh,2020,4,791102.0,74774,202391786.32094023
514,arunachal-pradesh,2020,4,792103.0,53234,132562026.23941664
515,arunachal-pradesh,2020,4,791001.0,51950,144602123.97611114
516,arunachal-pradesh,2020,4,792001.0,51529,123814287.8204747
517,arunachal-pradesh,2020,4,790104.0,51050,182176489.6440037
518,arunachal-pradesh,2020,4,790116.0,40492,120719478.22915718
519,arunachal-pradesh,2020,4,790101.0,36197,118862457.89585006
520,arunachal-pradesh,2021,1,791113.0,127025,394958954.749428
521,arunachal-pradesh,2021,1,791110.0,119184,404502103.3179444
522,arunachal-pradesh,2021,1,791111.0,89356,307014656.8532768
523,arunachal-pradesh,2021,1,791102.0,68000,211432038.67254648
524,arunachal-pradesh,2021,1,792103.0,53040,141156670.32558545
525,arunachal-pradesh,2021,1,791001.0,50407,164065117.88460803
526,arunachal-pradesh,2021,1,792001.0,48954,130623865.61265224
527,arunachal-pradesh,2021,1,790104.0,39581,151312863.21053433
528,arunachal-pradesh,2021,1,791109.0,39332,128400296.635118
529,arunachal-pradesh,2021,1,790116.0,38205,115157748.78556368
530,arunachal-pradesh,2021,2,791113.0,170268,432196673.5193349
531,arunachal-pradesh,2021,2,791110.0,160245,449983951.208361
532,arunachal-pradesh,2021,2,791111.0,122368,333974912.1268044
533,arunachal-pradesh,2021,2,791102.0,87524,235678147.9304313
534,arunachal-pradesh,2021,2,792103.0,76949,179343401.62470114
535,arunachal-pradesh,2021,2,791001.0,68927,214550532.0577654
536,arunachal-pradesh,2021,2,792001.0,64602,146046509.47044832
537,arunachal-pradesh,2021,2,790104.0,52742,184653080.7391938
538,arunachal-pradesh,2021,2,790116.0,52323,145624699.2825492
539,arunachal-pradesh,2021,2,790101.0,48726,157622337.23185942
540,arunachal-pradesh,2021,3,791113.0,225427,582965112.523323
541,arunachal-pradesh,2021,3,791110.0,207417,603165812.3057537
542,arunachal-pradesh,2021,3,791111.0,153845,442067361.42168665
543,arunachal-pradesh,2021,3,791102.0,105715,296166087.7681337
544,arunachal-pradesh,2021,3,792103.0,88032,194244543.03871343
545,arunachal-pradesh,2021,3,792001.0,80894,180486995.1464384
546,arunachal-pradesh,2021,3,791001.0,77128,259793926.03333136
547,arunachal-pradesh,2021,3,790116.0,66461,197947119.60324332
548,arunachal-pradesh,2021,3,790104.0,65008,261069265.84552905
549,arunachal-pradesh,2021,3,790101.0,61516,220804392.11302128
550,arunachal-pradesh,2021,4,791113.0,279958,685093585.2469286
551,arunachal-pradesh,2021,4,791110.0,258928,718387355.2085327
552,arunachal-pradesh,2021,4,791111.0,206496,557846901.7603153
553,arunachal-pradesh,2021,4,791102.0,134017,368703032.4136714
554,arunachal-pradesh,2021,4,792103.0,115871,238038756.74938503
555,arunachal-pradesh,2021,4,792001.0,101771,220359430.80701947
556,arunachal-pradesh,2021,4,791001.0,93449,317887115.43826216
557,arunachal-pradesh,2021,4,791109.0,84621,218599005.03410852
558,arunachal-pradesh,2021,4,790116.0,81804,235869670.0305156
559,arunachal-pradesh,2021,4,790101.0,77658,269438817.2199306
560,arunachal-pradesh,2022,1,791113.0,336780,819363323.7219163
561,arunachal-pradesh,2022,1,791110.0,332485,853173424.1985552
562,arunachal-pradesh,2022,1,791111.0,262617,658150204.3789485
563,arunachal-pradesh,2022,1,791102.0,159945,417052440.2856392
564,arunachal-pradesh,2022,1,792103.0,129210,277477788.7356235
565,arunachal-pradesh,2022,1,792001.0,121068,265189556.26145488
566,arunachal-pradesh,2022,1,791109.0,111918,254266306.425738
567,arunachal-pradesh,2022,1,791001.0,105769,364396148.4248719
568,arunachal-pradesh,2022,1,792110.0,84017,238200426.2222041
569,arunachal-pradesh,2022,1,790116.0,82546,221708919.60946545
570,arunachal-pradesh,2022,2,791110.0,449672,1063144517.271556
571,arunachal-pradesh,2022,2,791111.0,365813,825171645.8623393
572,arunachal-pradesh,2022,2,791113.0,293972,636386755.5775489
573,arunachal-pradesh,2022,2,791102.0,202400,506976441.13093287
574,arunachal-pradesh,2022,2,792103.0,171123,328590056.9824293
575,arunachal-pradesh,2022,2,792001.0,168260,347653259.94772595
576,arunachal-pradesh,2022,2,791109.0,160963,328923537.81103456
577,arunachal-pradesh,2022,2,791001.0,138781,429415327.4851847
578,arunachal-pradesh,2022,2,792110.0,104904,274482044.040218
579,arunachal-pradesh,2022,2,790116.0,104888,264639160.7241699
580,arunachal-pradesh,2022,3,791110.0,493396,989512226.2480668
581,arunachal-pradesh,2022,3,791111.0,430374,859784995.1774595
582,arunachal-pradesh,2022,3,791113.0,350164,659314612.6108431
583,arunachal-pradesh,2022,3,791102.0,223033,502704075.98509526
584,arunachal-pradesh,2022,3,792001.0,177984,312906039.70234203
585,arunachal-pradesh,2022,3,791109.0,171234,304861466.0199954
586,arunachal-pradesh,2022,3,792103.0,168900,302218714.13136125
587,arunachal-pradesh,2022,3,791001.0,156417,457311028.7111173
588,arunachal-pradesh,2022,3,791112.0,122875,208103072.9878432
589,arunachal-pradesh,2022,3,790116.0,119024,273945831.9687789
590,arunachal-pradesh,2022,4,791110.0,579246,1065690345.4630344
591,arunachal-pradesh,2022,4,791111.0,486688,876349333.7857587
592,arunachal-pradesh,2022,4,791113.0,386008,654736963.6475468
593,arunachal-pradesh,2022,4,791102.0,261421,545042068.6599071
594,arunachal-pradesh,2022,4,792103.0,210161,343379974.78242886
595,arunachal-pradesh,2022,4,792001.0,208541,333708831.3015753
596,arunachal-pradesh,2022,4,791001.0,204796,538239069.5092747
597,arunachal-pradesh,2022,4,791109.0,199942,337367639.30005294
598,arunachal-pradesh,2022,4,791112.0,153846,233172634.3808441
599,arunachal-pradesh,2022,4,791120.0,140090,339456055.3039629
600,assam,2018,1,782127.0,36278,55685104.31004669
601,assam,2018,1,782126.0,19015,29531618.71952273
602,assam,2018,1,781010.0,17827,17537571.597366832
603,assam,2018,1,781032.0,12544,16344758.303072494
604,assam,2018,1,781039.0,12320,11675419.253198598
605,assam,2018,1,781022.0,11160,21394161.557452165
606,assam,2018,1,781001.0,10964,14211878.220937155
607,assam,2018,1,781005.0,9017,11227244.31091416
608,assam,2018,1,781038.0,8676,13458100.482520536
609,assam,2018,1,782123.0,8395,9021445.995110027
610,assam,2018,2,782127.0,48384,116170095.69804744
611,assam,2018,2,781010.0,28765,34543064.75993969
612,assam,2018,2,781032.0,23020,37069985.80605326
613,assam,2018,2,782126.0,21573,43770461.5297259
614,assam,2018,2,781022.0,18670,42156397.49324472
615,assam,2018,2,781001.0,16484,28303495.14434629
616,assam,2018,2,781039.0,16265,16302454.69364266
617,assam,2018,2,781038.0,14557,27844594.363439623
618,assam,2018,2,781308.0,13501,14412327.173391042
619,assam,2018,2,782123.0,13067,12434331.737019075
620,assam,2018,3,781010.0,53744,63112506.38368155
621,assam,2018,3,782127.0,34599,82030505.12567952
622,assam,2018,3,781032.0,33634,64706017.19869007
623,assam,2018,3,781022.0,28483,65165029.42699838
624,assam,2018,3,781001.0,23772,46640754.80828482
625,assam,2018,3,781039.0,23417,24795434.492356986
626,assam,2018,3,781038.0,20581,41002558.83435511
627,assam,2018,3,783380.0,20313,31377434.881334245
628,assam,2018,3,781308.0,20256,36590779.6446363
629,assam,2018,3,781136.0,20134,24505351.774850026
630,assam,2018,4,782123.0,191097,40365958.68121323
631,assam,2018,4,782127.0,59167,55990370.03219871
632,assam,2018,4,781032.0,51149,98762225.01484658
633,assam,2018,4,782003.0,48402,33450786.81761032
634,assam,2018,4,781022.0,44539,104401373.29655468
635,assam,2018,4,781010.0,43288,77616354.09688722
636,assam,2018,4,782126.0,38675,31863173.32386304
637,assam,2018,4,781001.0,35778,72836714.43961805
638,assam,2018,4,781319.0,34279,45240498.09739684
639,assam,2018,4,781038.0,31676,62489723.74664806
640,assam,2019,1,781010.0,503839,1078124661.8328056
641,assam,2019,1,781032.0,62258,120121843.43270376
642,assam,2019,1,781039.0,57692,41044662.983493246
643,assam,2019,1,781022.0,55124,119978294.57746854
644,assam,2019,1,782123.0,46667,41897236.731427655
645,assam,2019,1,781001.0,43515,89813448.44109452
646,assam,2019,1,782127.0,42671,51768766.27094724
647,assam,2019,1,781136.0,42533,61584131.17869405
648,assam,2019,1,781038.0,39406,76359941.51193222
649,assam,2019,1,781314.0,32414,45265938.027977295
650,assam,2019,2,781010.0,1651072,3400967170.8048086
651,assam,2019,2,781032.0,67144,136158592.94434002
652,assam,2019,2,781039.0,61117,41121611.0098705
653,assam,2019,2,781022.0,56840,133563591.31288572
654,assam,2019,2,781001.0,45316,99439900.43321508
655,assam,2019,2,781038.0,40783,85345393.69140095
656,assam,2019,2,781011.0,35256,71372278.76526672
657,assam,2019,2,781028.0,35051,88623379.4863712
658,assam,2019,2,781019.0,34614,71776708.63112444
659,assam,2019,2,785001.0,34411,68114448.05145462
660,assam,2019,3,781010.0,1013793,3958005278.9310026
661,assam,2019,3,781032.0,94854,170916940.97272062
662,assam,2019,3,781022.0,79856,158778818.6025424
663,assam,2019,3,781039.0,76010,53729190.61250496
664,assam,2019,3,781001.0,62282,124589790.03571916
665,assam,2019,3,781038.0,58487,113539110.04477663
666,assam,2019,3,781019.0,51280,92682137.46767974
667,assam,2019,3,781011.0,49702,92674425.56703568
668,assam,2019,3,781028.0,49020,109565259.66869251
669,assam,2019,3,781005.0,48872,88506490.97296011
670,assam,2019,4,781010.0,1082582,4255353965.453718
671,assam,2019,4,781009.0,168681,609655507.1918839
672,assam,2019,4,781032.0,100676,185406119.6723185
673,assam,2019,4,781039.0,93370,61392432.94024345
674,assam,2019,4,781022.0,87774,183566068.75048763
675,assam,2019,4,781001.0,68636,147064092.20527714
676,assam,2019,4,781038.0,64729,129171976.31138667
677,assam,2019,4,781011.0,55522,108944084.25181109
678,assam,2019,4,781028.0,54001,122295825.23809633
679,assam,2019,4,781019.0,53185,96803120.00638849
680,assam,2020,1,781009.0,1780036,7174086430.866011
681,assam,2020,1,781032.0,118710,214331822.8278841
682,assam,2020,1,781039.0,112344,71576592.16415787
683,assam,2020,1,781022.0,107942,230073726.4604506
684,assam,2020,1,781001.0,79047,168980460.26639146
685,assam,2020,1,781038.0,77757,151759510.56487012
686,assam,2020,1,781028.0,67504,156019307.0099978
687,assam,2020,1,781011.0,66187,133654758.62515348
688,assam,2020,1,781019.0,62192,112929794.87225012
689,assam,2020,1,781005.0,57925,113264666.44706726
690,assam,2020,2,781009.0,1192185,4778567764.009242
691,assam,2020,2,781032.0,98935,166763954.39924344
692,assam,2020,2,781022.0,89467,179401031.76221177
693,assam,2020,2,783380.0,73336,119626131.76408282
694,assam,2020,2,781038.0,71811,123805864.7382038
695,assam,2020,2,781028.0,64789,139873982.96043786
696,assam,2020,2,781011.0,63697,111255037.10041872
697,assam,2020,2,786001.0,60266,116013366.4508638
698,assam,2020,2,782435.0,59364,95325866.32569475
699,assam,2020,2,781001.0,59124,122990395.0546651
700,assam,2020,3,781009.0,2659242,10013749462.54474
701,assam,2020,3,781032.0,118055,232420643.4751061
702,assam,2020,3,786001.0,116668,338398316.1940736
703,assam,2020,3,781022.0,112568,249091248.38401857
704,assam,2020,3,781038.0,88704,179615224.2747016
705,assam,2020,3,783380.0,80101,178370369.63103196
706,assam,2020,3,781028.0,79450,195889630.84405825
707,assam,2020,3,781001.0,74329,171892777.86614633
708,assam,2020,3,781011.0,72486,143646695.19846505
709,assam,2020,3,781012.0,69823,156945730.9019076
710,assam,2020,4,781009.0,2706533,10280991607.128572
711,assam,2020,4,781032.0,208338,423133157.9967661
712,assam,2020,4,781022.0,191909,448388467.1238512
713,assam,2020,4,781001.0,146326,361729899.3119224
